55.95465851	29.51456642	543.4852295	532.791626	517.6132202	524.8365479
58.71734619	17.62669754	542.1160889	531.5559082	520.7786255	527.9681396
60.20507813	24.11295509	542.5453491	535.5762939	524.868103	526.3510742
69.98596191	47.12447739	550.6054688	541.0784302	523.1115112	524.7340088
70.99304199	56.53152466	557.902771	548.6348877	518.12854	522.5857544
71.84244537	54.34722519	561.0507813	550.28125	515.0479126	524.425415
74.56105804	60.2457695	565.8304443	551.9276733	514.1729126	525.2177124
74.16941071	54.508461	570.0906372	553.5740967	508.8754578	526.0100708
74.09057617	61.12721634	570.6751099	555.22052	518.4448242	526.8023682
71.24022675	59.79309082	565.7731934	555.9575806	517.8377686	527.5946655
68.98397064	52.66469193	563.1114502	554.1940308	518.1398926	530.5292969
68.93564606	54.11427689	563.9348145	552.430481	520.144104	531.5119629
64.5741806	53.57258987	563.43573	550.6668701	520.003418	535.1470947
66.06954193	50.0541687	559.7629395	548.9033203	519.5327759	533.5784912
64.30969238	44.85473633	556.6626587	547.4880371	518.9937744	531.7088623
68.18796539	59.43704605	561.9093628	546.973999	517.9490356	523.9278564
70.0139389	54.69411087	564.1035767	549.381958	515.2028809	528.3441772
68.0480957	49.62768555	563.0106201	548.2268066	515.6119385	528.5288696
70.20721436	48.90975952	564.1417236	546.5234985	516.0209961	528.713501
72.86224365	54.28975296	564.1859741	550.1348877	516.4301147	525.7229004
73.35814667	59.13085938	561.2415771	555.3638306	516.8391724	518.763855
56.64214325	48.98223877	548.0300903	547.986084	517.3059082	524.4897461
62.58544922	42.7444458	543.6661377	540.4783936	517.8015137	525.1070557
67.59287262	46.91902542	552.2454224	543.7584229	518.3092041	525.4650269
66.64174652	48.71673584	556.0205688	547.0385132	518.817749	525.9923096
66.3645401	52.86051559	554.6594238	550.3185425	519.326355	526.8413696
64.82595062	48.52193069	553.3557739	551.3358765	519.8349609	528.5753174
61.56819534	51.29140091	549.9377441	550.3733521	520.3435059	529.7792358
60.69844437	55.75459671	548.8885498	549.4107666	508.4291992	529.7755737
58.98368073	47.57995605	545.282959	548.4482422	516.2894287	529.203125
57.09991455	47.7971344	542.1638184	547.4857178	519.9459229	528.6306763
52.19929886	46.38642502	537.527832	546.5485229	520.3876953	528.0582275
46.21785355	46.90195847	534.6755371	546.3479614	520.8295288	527.4857788
48.5244751	48.57533646	539.6359863	546.1473999	521.2713013	528.4790039
53.24178696	45.5915184	541.7504272	545.9468384	521.7131348	530.6694946
50.96969604	41.86782837	539.416626	545.6087036	522.1549072	530.583252
48.04709244	41.87927246	538.402771	545.1134644	522.5967407	530.3343506
54.32063675	46.8008194	542.6645508	547.3327026	523.0385132	530.1411133
56.6192627	49.25161362	545.168457	550.5391235	522.9514771	529.9801636
63.15510941	55.57911301	547.6484985	553.7454834	522.2600098	529.8191528
66.40268707	60.86682129	552.3224487	558.3477783	521.5686035	528.361145
